     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          64.000;           0.062;           0.000;       4096;         33;      198846.221;        3030.515;        3175.333;        3041.769;          36.072 ( 1.186 %);  10273.628
   UNROLL4;          64.000;           0.062;           0.000;       4096;         33;      251102.013;        3018.970;        3121.000;        3025.832;          22.284 ( 0.736 %);  10327.738
   UNROLL8;          64.000;           0.062;           0.000;       4096;         33;      486295.039;        3019.303;        3146.818;        3023.479;          22.143 ( 0.732 %);  10335.774
     CBLAS;          64.000;           0.062;           0.000;       4096;         33;      222836.386;        3034.758;        3156.515;        3047.572;          34.891 ( 1.145 %);  10254.064
