     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;        1261.449;          81.970;          88.667;          82.304;           1.167 ( 1.418 %);   1483.165
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         364.103;          32.788;          34.303;          33.002;           0.278 ( 0.843 %);   3698.895
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;         442.879;          73.455;          76.515;          73.859;           0.512 ( 0.693 %);   1652.757
     CBLAS;           0.250;           0.000;           0.000;         16;         33;        1596.753;          30.939;          88.061;          32.808;           9.924 (30.249 %);   3720.739
