     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         512.000;           0.500;           0.000;      32768;         33;     8302908.186;       24307.424;       25219.455;       24411.053;         184.577 ( 0.756 %);  10241.262
   UNROLL4;         512.000;           0.500;           0.000;      32768;         33;    11630172.141;       24303.788;       25177.545;       24390.288;         158.417 ( 0.650 %);  10249.981
   UNROLL8;         512.000;           0.500;           0.000;      32768;         33;     2818508.936;       24300.424;       24470.758;       24355.027;          53.571 ( 0.220 %);  10264.821
     CBLAS;         512.000;           0.500;           0.000;      32768;         33;    11404979.164;       24330.182;       24621.636;       24389.800;          75.488 ( 0.310 %);  10250.187
