     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;        2467.749;          77.091;          83.788;          77.455;           1.150 ( 1.484 %);  12608.052
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;        3954.026;          41.879;          44.939;          42.136;           0.527 ( 1.250 %);  23176.493
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;        3273.068;         140.848;         145.727;         141.091;           0.843 ( 0.598 %);   6921.513
     CBLAS;           2.000;           0.002;           0.000;        128;         33;        2981.376;         199.455;         253.818;         201.223;           9.443 ( 4.693 %);   4853.132
