     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;         569.177;          13.667;          25.212;          14.246;           1.986 (13.938 %);   8568.684
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         225.668;          11.818;          14.545;          12.051;           0.478 ( 3.963 %);  10129.120
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;         155.777;           9.394;          12.152;           9.652;           0.480 ( 4.973 %);  12647.186
     CBLAS;           0.250;           0.000;           0.000;         16;         33;         252.855;          28.212;          98.697;          30.609;          12.226 (39.943 %);   3988.077
