     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;      727391.162;         359.152;         360.697;         359.453;           0.251 ( 0.070 %);  10867.215
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;       19661.804;         358.545;         359.152;         358.744;           0.165 ( 0.046 %);  10888.690
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;       31366.823;         357.333;         358.273;         357.641;           0.136 ( 0.038 %);  10922.267
     CBLAS;           8.000;           0.008;           0.000;        512;         33;       19341.487;         373.727;         427.485;         375.481;           9.337 ( 2.487 %);  10403.318
