     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         512.000;           0.500;           0.000;      32768;         33;    16869311.793;       24327.152;       24785.606;       24426.289;         115.586 ( 0.473 %);  10234.874
   UNROLL4;         512.000;           0.500;           0.000;      32768;         33;     2514801.573;       24304.697;       24550.000;       24362.550;          76.502 ( 0.314 %);  10261.652
   UNROLL8;         512.000;           0.500;           0.000;      32768;         33;     2484976.474;       24300.455;       24575.515;       24376.130;          76.468 ( 0.314 %);  10255.935
     CBLAS;         512.000;           0.500;           0.000;      32768;         33;     3006939.314;       24338.394;       24567.606;       24388.478;          56.926 ( 0.233 %);  10250.742
