     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;       21316.707;        1386.545;        1490.970;        1390.505;          18.083 ( 1.300 %);   2809.231
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;       25498.043;        1381.364;        1453.030;        1385.032;          14.008 ( 1.011 %);   2820.332
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;       76904.855;        1385.000;        1496.424;        1388.511;          19.374 ( 1.395 %);   2813.266
     CBLAS;           8.000;           0.008;           0.000;        512;         33;       30350.245;         375.545;         407.152;         376.538;           5.496 ( 1.460 %);  10374.116
