     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          16.000;           0.016;           0.000;       1024;         33;       83512.756;        2780.061;        2891.485;        2790.422;          28.461 ( 1.020 %);   2799.755
   UNROLL4;          16.000;           0.016;           0.000;       1024;         33;       74158.715;        2774.576;        2916.091;        2782.501;          30.846 ( 1.109 %);   2807.725
   UNROLL8;          16.000;           0.016;           0.000;       1024;         33;       41750.577;        2783.697;        2895.424;        2789.826;          23.794 ( 0.853 %);   2800.354
     CBLAS;          16.000;           0.016;           0.000;       1024;         33;      373632.720;         755.333;         809.091;         757.166;           9.323 ( 1.231 %);  10318.078
