     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;        1404.379;          27.000;          35.212;          27.481;           1.397 ( 5.082 %);   8883.922
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         985.033;          27.000;          30.939;          27.340;           0.666 ( 2.437 %);   8929.874
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         723.533;          27.000;          30.061;          27.139;           0.532 ( 1.961 %);   8996.046
     CBLAS;           0.500;           0.000;           0.000;         32;         33;        1857.646;          46.455;         113.242;          48.699;          11.601 (23.822 %);   5013.277
