     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;        3525.683;          72.242;          74.970;          72.495;           0.470 ( 0.649 %);  13470.766
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;        2442.516;         160.576;         164.242;         160.852;           0.632 ( 0.393 %);   6071.181
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;       11549.377;         163.636;         166.364;         163.763;           0.484 ( 0.296 %);   5963.264
     CBLAS;           2.000;           0.002;           0.000;        128;         33;       88604.834;         197.939;         249.545;         199.639;           8.961 ( 4.488 %);   4891.639
