     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          32.000;           0.031;           0.000;       2048;         33;      308068.768;         751.394;         755.364;         752.691;           0.674 ( 0.090 %);  20758.863
   UNROLL4;          32.000;           0.031;           0.000;       2048;         33;       73455.367;         643.333;         647.273;         644.810;           0.857 ( 0.133 %);  24231.947
   UNROLL8;          32.000;           0.031;           0.000;       2048;         33;      132771.083;         977.606;         981.545;         978.972;           0.936 ( 0.096 %);  15960.613
     CBLAS;          32.000;           0.031;           0.000;       2048;         33;      294917.514;        1515.242;        1575.667;        1517.171;          10.502 ( 0.692 %);  10298.775
