     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;         913.514;          15.485;          24.576;          16.081;           1.535 ( 9.546 %);  15182.112
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;        1070.758;           8.788;          10.303;           8.849;           0.261 ( 2.954 %);  27588.372
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         589.996;          26.091;          29.455;          26.367;           0.575 ( 2.180 %);   9259.216
     CBLAS;           0.500;           0.000;           0.000;         32;         33;       10245.775;          46.455;         120.212;          48.864;          12.811 (26.218 %);   4996.319
