     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;         170.590;          10.303;          17.909;          10.745;           1.319 (12.274 %);   5680.479
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;          68.904;           7.879;          10.333;           8.123;           0.425 ( 5.231 %);   7513.824
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          48.152;           8.485;          10.303;           8.592;           0.331 ( 3.854 %);   7103.482
     CBLAS;           0.125;           0.000;           0.000;          8;         33;         208.463;          24.879;          93.515;          27.195;          11.910 (43.796 %);   2244.379
