     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         128.000;           0.125;           0.000;       8192;         33;     1856909.495;        6060.758;        6293.636;        6078.881;          50.344 ( 0.828 %);  10281.498
   UNROLL4;         128.000;           0.125;           0.000;       8192;         33;      538864.504;        6059.545;        6184.333;        6079.257;          42.587 ( 0.701 %);  10280.861
   UNROLL8;         128.000;           0.125;           0.000;       8192;         33;     2799630.900;        6059.242;        6184.030;        6073.020;          37.312 ( 0.614 %);  10291.420
     CBLAS;         128.000;           0.125;           0.000;       8192;         33;      573050.274;        6075.333;        6193.152;        6091.658;          38.696 ( 0.635 %);  10259.932
