     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;         279.959;          12.424;          19.727;          12.706;           1.264 ( 9.949 %);   9607.181
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         687.308;          13.030;          16.091;          13.200;           0.570 ( 4.315 %);   9247.622
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;        8285.225;          12.121;          14.879;          12.264;           0.486 ( 3.962 %);   9953.172
     CBLAS;           0.250;           0.000;           0.000;         16;         33;        1026.490;          27.606;         106.242;          30.331;          13.630 (44.938 %);   4024.540
