     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         256.000;           0.250;           0.000;      16384;         33;     2536686.195;       44579.394;       45731.273;       44732.504;         220.329 ( 0.493 %);   2794.389
   UNROLL4;         256.000;           0.250;           0.000;      16384;         33;     1275346.294;       44572.727;       44938.273;       44656.686;          86.017 ( 0.193 %);   2799.133
   UNROLL8;         256.000;           0.250;           0.000;      16384;         33;     2207224.498;       44724.212;       44987.455;       44784.051;          76.377 ( 0.171 %);   2791.172
     CBLAS;         256.000;           0.250;           0.000;      16384;         33;     1320198.550;       12161.000;       12342.848;       12191.072;          53.354 ( 0.438 %);  10253.405
