     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;         340.360;          17.303;          25.818;          17.692;           1.478 ( 8.356 %);   6899.599
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         161.855;          11.818;          15.182;          12.162;           0.573 ( 4.712 %);  10037.343
     CBLAS;           0.250;           0.000;           0.000;         16;         33;         798.597;          28.818;          91.697;          31.890;          10.774 (33.785 %);   3827.879
