     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;          55.852;          38.242;          45.848;          38.749;           1.278 ( 3.297 %);   1575.129
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;          43.736;          35.515;          38.242;          35.936;           0.432 ( 1.203 %);   1698.454
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;        3936.296;          34.303;          36.424;          34.379;           0.371 ( 1.079 %);   1775.349
     CBLAS;           0.125;           0.000;           0.000;          8;         33;         184.304;          21.242;          73.758;          22.991;           9.118 (39.660 %);   2654.762
