     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;       13689.523;           9.394;          18.515;           9.817;           1.582 (16.113 %);   6217.125
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;         109.857;           8.788;          12.152;           9.048;           0.612 ( 6.765 %);   6745.893
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;        1970.679;           6.970;           9.121;           7.075;           0.385 ( 5.446 %);   8626.513
     CBLAS;           0.125;           0.000;           0.000;          8;         33;         112.477;          20.939;         108.091;          32.285;          15.351 (47.549 %);   1890.531
