     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;       24859.041;         369.152;         370.697;         369.242;           0.272 ( 0.074 %);  10579.093
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;       44258.517;         358.242;         359.182;         358.431;           0.203 ( 0.057 %);  10898.202
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;       92741.207;         358.242;         358.848;         358.358;           0.168 ( 0.047 %);  10900.409
     CBLAS;           8.000;           0.008;           0.000;        512;         33;       15599.008;         372.818;         410.152;         374.083;           6.477 ( 1.731 %);  10442.211
