     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;        8440.641;          88.030;          95.606;          88.605;           1.268 ( 1.431 %);   5510.755
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;        2665.686;          67.697;          70.455;          67.987;           0.472 ( 0.694 %);   7181.964
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;         952.111;          29.727;          30.970;          29.882;           0.240 ( 0.804 %);  16340.564
     CBLAS;           1.000;           0.001;           0.000;         64;         33;        2258.574;          92.273;         150.000;          94.097;          10.039 (10.669 %);   5189.108
