     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          64.000;           0.062;           0.000;       4096;         33;      273075.444;       11140.000;       11569.000;       11184.593;          90.638 ( 0.810 %);   2794.022
   UNROLL4;          64.000;           0.062;           0.000;       4096;         33;      230974.075;       11133.939;       11326.697;       11160.655;          52.139 ( 0.467 %);   2800.015
   UNROLL8;          64.000;           0.062;           0.000;       4096;         33;      410930.371;       11170.636;       11337.939;       11194.777;          46.314 ( 0.414 %);   2791.480
     CBLAS;          64.000;           0.062;           0.000;       4096;         33;      263787.868;        3036.606;        3142.273;        3045.208;          26.888 ( 0.883 %);  10262.023
