     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;          84.237;           9.394;          17.606;           9.908;           1.395 (14.075 %);   6160.082
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;         311.133;           3.030;           4.242;           3.367;           0.176 ( 5.241 %);  18125.794
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          58.463;           7.273;           9.121;           7.471;           0.339 ( 4.536 %);   8169.529
     CBLAS;           0.125;           0.000;           0.000;          8;         33;         114.177;          17.909;          71.636;          19.614;           9.342 (47.627 %);   3111.764
