     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;         33;         287.684;           8.485;          16.394;           9.061;           1.341 (14.795 %);   6736.322
   UNROLL4;           0.125;           0.000;           0.000;          8;         33;         164.553;           9.394;          13.061;           9.707;           0.652 ( 6.713 %);   6287.701
   UNROLL8;           0.125;           0.000;           0.000;          8;         33;          48.028;           6.970;           9.424;           7.084;           0.436 ( 6.153 %);   8615.332
     CBLAS;           0.125;           0.000;           0.000;          8;         33;          63.350;          20.939;          96.848;          23.395;          13.188 (56.370 %);   2608.913
