     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;        1618.048;         167.879;         172.121;         168.554;           0.661 ( 0.392 %);   2896.888
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;        1556.587;         372.818;         373.727;         372.959;           0.200 ( 0.054 %);   1309.210
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;        2343.455;         163.333;         164.242;         163.438;           0.210 ( 0.128 %);   2987.562
