     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;         928.943;          25.788;          35.515;          26.119;           1.690 ( 6.471 %);  18694.216
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;        1198.241;          37.636;          41.606;          37.813;           0.690 ( 1.824 %);  12913.164
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;        1926.386;          17.909;          19.455;          17.995;           0.280 ( 1.557 %);  27133.657
     CBLAS;           1.000;           0.001;           0.000;         64;         33;        7238.505;         116.879;         210.394;         119.976;          16.236 (13.533 %);   4069.820
