     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        9145.347;          99.879;         110.212;         100.354;           1.781 ( 1.775 %);  19462.443
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;       11262.522;          64.364;          67.121;          64.539;           0.484 ( 0.750 %);  30262.697
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;        6010.036;          64.667;          68.000;          65.053;           0.542 ( 0.834 %);  30023.476
     CBLAS;           4.000;           0.004;           0.000;        256;         33;       15202.143;         414.697;         482.424;         416.833;          11.776 ( 2.825 %);   4685.631
