     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          32.000;           0.031;           0.000;       2048;         33;      116762.579;        1510.697;        1571.424;        1514.367;          13.533 ( 0.894 %);  10317.840
   UNROLL4;          32.000;           0.031;           0.000;       2048;         33;      123105.067;        1499.758;        1611.182;        1503.262;          19.375 ( 1.289 %);  10394.065
   UNROLL8;          32.000;           0.031;           0.000;       2048;         33;      544174.500;        1499.455;        1518.606;        1500.437;           3.350 ( 0.223 %);  10413.632
     CBLAS;          32.000;           0.031;           0.000;       2048;         33;      657773.214;        1515.576;        1617.576;        1522.481;          22.352 ( 1.468 %);  10262.853
