     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;        2351.149;         187.909;         192.758;         188.158;           0.837 ( 0.445 %);   5190.121
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;        4695.304;          73.152;          74.394;          73.397;           0.243 ( 0.331 %);  13305.265
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;        5074.098;         164.848;         167.000;         165.131;           0.361 ( 0.219 %);   5913.854
     CBLAS;           2.000;           0.002;           0.000;        128;         33;        6972.494;         197.939;         254.121;         199.795;           9.754 ( 4.882 %);   4887.817
