     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         256.000;           0.250;           0.000;      16384;         33;     2177124.133;       44619.485;       44961.030;       44744.016;          90.663 ( 0.203 %);   2793.670
   UNROLL4;         256.000;           0.250;           0.000;      16384;         33;     1298236.961;       44656.515;       45104.636;       44765.515;          98.947 ( 0.221 %);   2792.328
   UNROLL8;         256.000;           0.250;           0.000;      16384;         33;     6180495.989;       44812.273;       45330.485;       44899.568;          99.498 ( 0.222 %);   2783.991
     CBLAS;         256.000;           0.250;           0.000;      16384;         33;     1243189.222;       12161.909;       12344.061;       12197.367;          60.032 ( 0.492 %);  10248.113
