     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;       21862.059;         357.939;         360.394;         358.267;           0.397 ( 0.111 %);  10903.175
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;       18667.700;         360.394;         361.576;         360.842;           0.213 ( 0.059 %);  10825.373
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;       20678.812;         358.242;         358.848;         358.395;           0.172 ( 0.048 %);  10899.291
     CBLAS;           8.000;           0.008;           0.000;        512;         33;       12013.727;         372.818;         409.242;         374.035;           6.322 ( 1.690 %);  10443.544
