     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;        5552.303;         196.727;         202.485;         196.999;           0.994 ( 0.505 %);   4957.193
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;        4507.261;         164.848;         167.909;         165.189;           0.508 ( 0.307 %);   5911.783
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;        6094.601;         164.848;         166.970;         165.148;           0.351 ( 0.212 %);   5913.262
     CBLAS;           2.000;           0.002;           0.000;        128;         33;        9039.469;         204.303;         256.848;         206.164;           9.100 ( 4.414 %);   4736.815
