     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          16.000;           0.016;           0.000;       1024;         33;       47624.702;         737.455;         740.182;         737.814;           0.428 ( 0.058 %);  10588.718
   UNROLL4;          16.000;           0.016;           0.000;       1024;         33;       98875.864;         740.758;         741.697;         740.831;           0.172 ( 0.023 %);  10545.589
   UNROLL8;          16.000;           0.016;           0.000;       1024;         33;      353120.948;         739.848;         740.788;         740.030;           0.205 ( 0.028 %);  10557.000
     CBLAS;          16.000;           0.016;           0.000;       1024;         33;       72877.129;         753.545;         804.848;         755.376;           8.882 ( 1.176 %);  10342.525
