     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           4.000;           0.004;           0.000;        256;         33;        7799.535;         180.636;         184.879;         180.928;           0.726 ( 0.401 %);  10795.018
   UNROLL4;           4.000;           0.004;           0.000;        256;         33;       10363.719;         168.182;         169.424;         168.388;           0.240 ( 0.143 %);  11598.990
   UNROLL8;           4.000;           0.004;           0.000;        256;         33;       10363.704;         378.576;         380.424;         378.883;           0.310 ( 0.082 %);   5154.950
     CBLAS;           4.000;           0.004;           0.000;        256;         33;       26444.990;         184.879;         231.636;         186.501;           8.104 ( 4.345 %);  10472.443
     CBLAS;           4.000;           0.004;           0.000;        256;         33;       11338.637;         416.212;         475.121;         418.222;          10.216 ( 2.443 %);   4670.065
