     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;         512.000;           0.500;           0.000;      32768;         33;     5559995.696;       24317.121;       24827.485;       24401.042;         113.881 ( 0.467 %);  10245.464
   UNROLL4;         512.000;           0.500;           0.000;      32768;         33;     2632370.868;       24345.667;       24688.727;       24418.623;          91.306 ( 0.374 %);  10238.088
   UNROLL8;         512.000;           0.500;           0.000;      32768;         33;     5148049.912;       24300.121;       24574.909;       24365.421;          67.416 ( 0.277 %);  10260.442
     CBLAS;         512.000;           0.500;           0.000;      32768;         33;     2553478.547;       24330.818;       24487.152;       24383.626;          55.225 ( 0.226 %);  10252.782
