     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           8.000;           0.008;           0.000;        512;         33;       16121.768;          91.667;          98.061;          91.919;           1.107 ( 1.205 %);  42496.566
   UNROLL4;           8.000;           0.008;           0.000;        512;         33;       29342.914;         286.879;         292.667;         287.105;           1.011 ( 0.352 %);  13605.665
   UNROLL8;           8.000;           0.008;           0.000;        512;         33;       19855.433;         129.939;         132.667;         130.282;           0.446 ( 0.343 %);  29983.058
     CBLAS;           8.000;           0.008;           0.000;        512;         33;       28292.485;         373.121;         410.758;         374.347;           6.538 ( 1.746 %);  10434.834
