     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.250;           0.000;           0.000;         16;         33;         460.472;          11.212;          19.121;          11.665;           1.353 (11.598 %);  10464.817
   UNROLL4;           0.250;           0.000;           0.000;         16;         33;         548.532;          16.394;          19.424;          16.624;           0.546 ( 3.287 %);   7343.234
   UNROLL8;           0.250;           0.000;           0.000;         16;         33;         390.394;          21.848;          24.303;          22.145;           0.413 ( 1.866 %);   5512.298
     CBLAS;           0.250;           0.000;           0.000;         16;         33;         286.313;          37.030;         103.545;          39.432;          11.516 (29.205 %);   3095.749
