     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          16.000;           0.016;           0.000;       1024;         33;       42165.915;         739.242;         744.727;         739.571;           0.938 ( 0.127 %);  10563.554
   UNROLL4;          16.000;           0.016;           0.000;       1024;         33;       30233.971;         738.636;         739.242;         738.742;           0.156 ( 0.021 %);  10575.411
   UNROLL8;          16.000;           0.016;           0.000;       1024;         33;      107968.792;         738.030;         738.970;         738.085;           0.169 ( 0.023 %);  10584.819
     CBLAS;          16.000;           0.016;           0.000;       1024;         33;       51369.574;         752.909;         806.364;         754.565;           9.299 ( 1.232 %);  10353.651
