     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           1.000;           0.001;           0.000;         64;         33;         910.184;          67.091;          73.758;          67.334;           1.158 ( 1.719 %);   7251.603
   UNROLL4;           1.000;           0.001;           0.000;         64;         33;        1843.560;          67.091;          70.121;          67.206;           0.534 ( 0.794 %);   7265.474
   UNROLL8;           1.000;           0.001;           0.000;         64;         33;        8836.243;          29.727;          31.273;          29.870;           0.285 ( 0.955 %);  16347.094
     CBLAS;           1.000;           0.001;           0.000;         64;         33;        1915.724;          90.758;         165.788;          93.086;          13.053 (14.022 %);   5245.467
