     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;        1024.000;           1.000;           0.001;      65536;         33;     6347632.425;       12346.182;       12755.121;       12427.567;         109.525 ( 0.881 %);  40233.135
   UNROLL4;        1024.000;           1.000;           0.001;      65536;         33;     7135827.529;       16428.091;       16720.758;       16511.081;          85.644 ( 0.519 %);  30282.694
   UNROLL8;        1024.000;           1.000;           0.001;      65536;         33;    11846901.546;       16931.485;       17365.606;       17074.488;          90.208 ( 0.528 %);  29283.456
     CBLAS;        1024.000;           1.000;           0.001;      65536;         33;    26103295.391;       48727.485;       49247.848;       48879.007;         108.847 ( 0.223 %);  10229.340
