     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           2.000;           0.002;           0.000;        128;         33;        8466.065;         341.545;         347.303;         342.045;           0.972 ( 0.284 %);   2855.070
   UNROLL4;           2.000;           0.002;           0.000;        128;         33;        2319.226;         336.667;         337.576;         336.875;           0.211 ( 0.063 %);   2898.886
   UNROLL8;           2.000;           0.002;           0.000;        128;         33;       39156.743;         336.091;         337.273;         336.555;           0.211 ( 0.063 %);   2901.646
     CBLAS;           2.000;           0.002;           0.000;        128;         33;        5287.038;         209.485;         278.394;         211.793;          11.957 ( 5.646 %);   4610.921
