     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;         908.335;          19.424;          27.909;          20.031;           1.427 ( 7.123 %);  12188.005
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         712.455;          12.727;          14.273;          12.799;           0.265 ( 2.069 %);  19075.128
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;         630.276;          39.455;          42.788;          39.605;           0.580 ( 1.464 %);   6164.367
     CBLAS;           0.500;           0.000;           0.000;         32;         33;        1115.418;          60.394;         131.485;          62.770;          12.340 (19.659 %);   3889.421
