     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.500;           0.000;           0.000;         32;         33;         828.054;          36.727;          43.727;          37.370;           1.154 ( 3.088 %);   6533.053
   UNROLL4;           0.500;           0.000;           0.000;         32;         33;         644.605;          27.939;          31.576;          28.335;           0.586 ( 2.069 %);   8616.169
   UNROLL8;           0.500;           0.000;           0.000;         32;         33;       17595.690;          26.697;          29.758;          27.002;           0.521 ( 1.930 %);   9041.630
     CBLAS;           0.500;           0.000;           0.000;         32;         33;         631.548;          45.848;         103.242;          47.915;           9.936 (20.737 %);   5095.328
