     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;          32.000;           0.031;           0.000;       2048;         33;      132752.017;         861.606;         870.727;         863.834;           1.814 ( 0.210 %);  18087.970
   UNROLL4;          32.000;           0.031;           0.000;       2048;         33;       60278.924;         516.424;         518.848;         516.746;           0.415 ( 0.080 %);  30237.314
   UNROLL8;          32.000;           0.031;           0.000;       2048;         33;      123496.408;         519.758;         530.394;         524.612;           1.729 ( 0.330 %);  29783.941
     CBLAS;          32.000;           0.031;           0.000;       2048;         33;      838186.581;        1514.939;        1575.364;        1516.906;          10.495 ( 0.692 %);  10300.570
